ophys_experiment_id,equipment_name,full_genotype,mouse_id,reporter_line,driver_line,sex,age_in_days,cre_line,indicator,session_number,prior_exposures_to_session_type,prior_exposures_to_image_set,prior_exposures_to_omissions,ophys_session_id,behavior_session_id,ophys_container_id,project_code,imaging_depth,targeted_structure,date_of_acquisition,session_type,experience_level,passive,image_set,file_id,cell_type
993369863,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,485152,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,151,Slc17a7-IRES2-Cre,GCaMP6f,3,1,31,3,993253587,993267224,1018027787,VisualBehaviorMultiscope,169,VISl,43808.46551,OPHYS_3_images_A,Familiar,FALSE,A,1085400031,Excitatory
993369858,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,485152,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,151,Slc17a7-IRES2-Cre,GCaMP6f,3,1,31,3,993253587,993267224,1018027781,VisualBehaviorMultiscope,381,VISp,43808.46551,OPHYS_3_images_A,Familiar,FALSE,A,1085398054,Excitatory
993369860,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,485152,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,151,Slc17a7-IRES2-Cre,GCaMP6f,3,1,31,3,993253587,993267224,1018027778,VisualBehaviorMultiscope,273,VISp,43808.46551,OPHYS_3_images_A,Familiar,FALSE,A,1085399994,Excitatory
993369859,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,485152,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,151,Slc17a7-IRES2-Cre,GCaMP6f,3,1,31,3,993253587,993267224,1018027775,VisualBehaviorMultiscope,165,VISp,43808.46551,OPHYS_3_images_A,Familiar,FALSE,A,1085399820,Excitatory
993369864,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,485152,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,151,Slc17a7-IRES2-Cre,GCaMP6f,3,1,31,3,993253587,993267224,1018027790,VisualBehaviorMultiscope,259,VISl,43808.46551,OPHYS_3_images_A,Familiar,FALSE,A,1085400011,Excitatory
993369857,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,485152,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,151,Slc17a7-IRES2-Cre,GCaMP6f,3,1,31,3,993253587,993267224,1018027772,VisualBehaviorMultiscope,77,VISp,43808.46551,OPHYS_3_images_A,Familiar,FALSE,A,1085398073,Excitatory
993891846,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,485152,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,153,Slc17a7-IRES2-Cre,GCaMP6f,4,0,0,5,993738515,993780754,1018027784,VisualBehaviorMultiscope,73,VISl,43810.47527,OPHYS_4_images_B,Novel 1,FALSE,B,1085394259,Excitatory
993891845,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,485152,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,153,Slc17a7-IRES2-Cre,GCaMP6f,4,0,0,5,993738515,993780754,1018027778,VisualBehaviorMultiscope,275,VISp,43810.47527,OPHYS_4_images_B,Novel 1,FALSE,B,1085394443,Excitatory
993891850,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,485152,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,153,Slc17a7-IRES2-Cre,GCaMP6f,4,0,0,5,993738515,993780754,1018027790,VisualBehaviorMultiscope,259,VISl,43810.47527,OPHYS_4_images_B,Novel 1,FALSE,B,1085394288,Excitatory
993891843,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,485152,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,153,Slc17a7-IRES2-Cre,GCaMP6f,4,0,0,5,993738515,993780754,1018027781,VisualBehaviorMultiscope,363,VISp,43810.47527,OPHYS_4_images_B,Novel 1,FALSE,B,1085394329,Excitatory
993891844,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,485152,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",M,153,Slc17a7-IRES2-Cre,GCaMP6f,4,0,0,5,993738515,993780754,1018027775,VisualBehaviorMultiscope,175,VISp,43810.47527,OPHYS_4_images_B,Novel 1,FALSE,B,1085394421,Excitatory
1076531974,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,544965,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,172,Sst-IRES-Cre,GCaMP6f,1,1,43,1,1076239955,1076262188,1074913340,VisualBehaviorMultiscope,230,VISp,44209.40046,OPHYS_1_images_A,Familiar,FALSE,A,1120143043,Sst Inhibitory
1076531985,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,544965,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,172,Sst-IRES-Cre,GCaMP6f,1,1,43,1,1076239955,1076262188,1074913360,VisualBehaviorMultiscope,290,VISl,44209.40046,OPHYS_1_images_A,Familiar,FALSE,A,1120143001,Sst Inhibitory
1076531975,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,544965,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,172,Sst-IRES-Cre,GCaMP6f,1,1,43,1,1076239955,1076262188,1074913333,VisualBehaviorMultiscope,75,VISp,44209.40046,OPHYS_1_images_A,Familiar,FALSE,A,1120143028,Sst Inhibitory
1076531970,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,544965,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,172,Sst-IRES-Cre,GCaMP6f,1,1,43,1,1076239955,1076262188,1074913336,VisualBehaviorMultiscope,150,VISp,44209.40046,OPHYS_1_images_A,Familiar,FALSE,A,1120143008,Sst Inhibitory
1076531981,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,544965,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,172,Sst-IRES-Cre,GCaMP6f,1,1,43,1,1076239955,1076262188,1074913354,VisualBehaviorMultiscope,230,VISl,44209.40046,OPHYS_1_images_A,Familiar,FALSE,A,1120143019,Sst Inhibitory
1076531978,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,544965,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,172,Sst-IRES-Cre,GCaMP6f,1,1,43,1,1076239955,1076262188,1074913344,VisualBehaviorMultiscope,300,VISp,44209.40046,OPHYS_1_images_A,Familiar,FALSE,A,1120143025,Sst Inhibitory
1076808565,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,544965,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,174,Sst-IRES-Cre,GCaMP6f,3,0,45,3,1076633167,1076649660,1074913354,VisualBehaviorMultiscope,228,VISl,44211.42284,OPHYS_3_images_A,Familiar,FALSE,A,1120143085,Sst Inhibitory
1076808562,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,544965,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,174,Sst-IRES-Cre,GCaMP6f,3,0,45,3,1076633167,1076649660,1074913344,VisualBehaviorMultiscope,300,VISp,44211.42284,OPHYS_3_images_A,Familiar,FALSE,A,1120143109,Sst Inhibitory
1076808560,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,544965,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,174,Sst-IRES-Cre,GCaMP6f,3,0,45,3,1076633167,1076649660,1074913333,VisualBehaviorMultiscope,75,VISp,44211.42284,OPHYS_3_images_A,Familiar,FALSE,A,1120143113,Sst Inhibitory
1076808556,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,544965,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,174,Sst-IRES-Cre,GCaMP6f,3,0,45,3,1076633167,1076649660,1074913336,VisualBehaviorMultiscope,150,VISp,44211.42284,OPHYS_3_images_A,Familiar,FALSE,A,1120143096,Sst Inhibitory
1076808568,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,544965,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,174,Sst-IRES-Cre,GCaMP6f,3,0,45,3,1076633167,1076649660,1074913360,VisualBehaviorMultiscope,290,VISl,44211.42284,OPHYS_3_images_A,Familiar,FALSE,A,1120143106,Sst Inhibitory
1076808559,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,544965,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,174,Sst-IRES-Cre,GCaMP6f,3,0,45,3,1076633167,1076649660,1074913340,VisualBehaviorMultiscope,230,VISp,44211.42284,OPHYS_3_images_A,Familiar,FALSE,A,1120143111,Sst Inhibitory
1077790928,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,544965,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,179,Sst-IRES-Cre,GCaMP6f,4,0,0,4,1077657878,1077691596,1074913344,VisualBehaviorMultiscope,284,VISp,44216.36691,OPHYS_4_images_B,Novel 1,FALSE,B,1120143083,Sst Inhibitory
1077790923,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,544965,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,179,Sst-IRES-Cre,GCaMP6f,4,0,0,4,1077657878,1077691596,1074913340,VisualBehaviorMultiscope,218,VISp,44216.36691,OPHYS_4_images_B,Novel 1,FALSE,B,1120143072,Sst Inhibitory
1077790934,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,544965,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,179,Sst-IRES-Cre,GCaMP6f,4,0,0,4,1077657878,1077691596,1074913360,VisualBehaviorMultiscope,284,VISl,44216.36691,OPHYS_4_images_B,Novel 1,FALSE,B,1120143068,Sst Inhibitory
1077790931,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,544965,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,179,Sst-IRES-Cre,GCaMP6f,4,0,0,4,1077657878,1077691596,1074913354,VisualBehaviorMultiscope,228,VISl,44216.36691,OPHYS_4_images_B,Novel 1,FALSE,B,1120143062,Sst Inhibitory
1077790925,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,544965,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,179,Sst-IRES-Cre,GCaMP6f,4,0,0,4,1077657878,1077691596,1074913333,VisualBehaviorMultiscope,61,VISp,44216.36691,OPHYS_4_images_B,Novel 1,FALSE,B,1120142971,Sst Inhibitory
1077790921,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,544965,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,179,Sst-IRES-Cre,GCaMP6f,4,0,0,4,1077657878,1077691596,1074913336,VisualBehaviorMultiscope,152,VISp,44216.36691,OPHYS_4_images_B,Novel 1,FALSE,B,1120142968,Sst Inhibitory
1078699501,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,544965,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,184,Sst-IRES-Cre,GCaMP6f,6,0,2,6,1078596841,1078628356,1074913336,VisualBehaviorMultiscope,144,VISp,44221.51925,OPHYS_6_images_B,Novel >1,FALSE,B,1120143170,Sst Inhibitory
1078699513,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,544965,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,184,Sst-IRES-Cre,GCaMP6f,6,0,2,6,1078596841,1078628356,1074913360,VisualBehaviorMultiscope,284,VISl,44221.51925,OPHYS_6_images_B,Novel >1,FALSE,B,1120143144,Sst Inhibitory
1078699504,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,544965,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,184,Sst-IRES-Cre,GCaMP6f,6,0,2,6,1078596841,1078628356,1074913333,VisualBehaviorMultiscope,65,VISp,44221.51925,OPHYS_6_images_B,Novel >1,FALSE,B,1120143127,Sst Inhibitory
1078699506,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,544965,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,184,Sst-IRES-Cre,GCaMP6f,6,0,2,6,1078596841,1078628356,1074913344,VisualBehaviorMultiscope,292,VISp,44221.51925,OPHYS_6_images_B,Novel >1,FALSE,B,1120143173,Sst Inhibitory
1078904675,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,544965,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,185,Sst-IRES-Cre,GCaMP6f,6,1,3,7,1078792791,1078805166,1074913354,VisualBehaviorMultiscope,230,VISl,44222.51219,OPHYS_6_images_B,Novel >1,FALSE,B,1120143135,Sst Inhibitory
1078904668,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,544965,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,185,Sst-IRES-Cre,GCaMP6f,6,1,3,7,1078792791,1078805166,1074913340,VisualBehaviorMultiscope,230,VISp,44222.51219,OPHYS_6_images_B,Novel >1,FALSE,B,1120142920,Sst Inhibitory
1078904666,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,544965,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,185,Sst-IRES-Cre,GCaMP6f,6,1,3,7,1078792791,1078805166,1074913336,VisualBehaviorMultiscope,145,VISp,44222.51219,OPHYS_6_images_B,Novel >1,FALSE,B,1120142943,Sst Inhibitory
1078904678,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,544965,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,185,Sst-IRES-Cre,GCaMP6f,6,1,3,7,1078792791,1078805166,1074913360,VisualBehaviorMultiscope,289,VISl,44222.51219,OPHYS_6_images_B,Novel >1,FALSE,B,1120143155,Sst Inhibitory
1078904669,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,544965,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,185,Sst-IRES-Cre,GCaMP6f,6,1,3,7,1078792791,1078805166,1074913333,VisualBehaviorMultiscope,73,VISp,44222.51219,OPHYS_6_images_B,Novel >1,FALSE,B,1120143164,Sst Inhibitory
1078904671,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,544965,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,185,Sst-IRES-Cre,GCaMP6f,6,1,3,7,1078792791,1078805166,1074913344,VisualBehaviorMultiscope,298,VISp,44222.51219,OPHYS_6_images_B,Novel >1,FALSE,B,1120143156,Sst Inhibitory
872499158,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,449653,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,122,Vip-IRES-Cre,GCaMP6f,3,0,15,1,871526950,871808378,1018027615,VisualBehaviorMultiscope,292,VISl,43605.37045,OPHYS_3_images_A,Familiar,FALSE,A,1085396936,Vip Inhibitory
872499154,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,449653,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,122,Vip-IRES-Cre,GCaMP6f,3,0,15,1,871526950,871808378,1018027611,VisualBehaviorMultiscope,225,VISl,43605.37045,OPHYS_3_images_A,Familiar,FALSE,A,1085396953,Vip Inhibitory
872499160,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,449653,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,122,Vip-IRES-Cre,GCaMP6f,3,0,15,1,871526950,871808378,1018027605,VisualBehaviorMultiscope,75,VISl,43605.37045,OPHYS_3_images_A,Familiar,FALSE,A,1085396608,Vip Inhibitory
872499144,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,449653,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,122,Vip-IRES-Cre,GCaMP6f,3,0,15,1,871526950,871808378,1018027599,VisualBehaviorMultiscope,225,VISp,43605.37045,OPHYS_3_images_A,Familiar,FALSE,A,1085397428,Vip Inhibitory
872499150,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,449653,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,122,Vip-IRES-Cre,GCaMP6f,3,0,15,1,871526950,871808378,1018027602,VisualBehaviorMultiscope,298,VISp,43605.37045,OPHYS_3_images_A,Familiar,FALSE,A,1085397420,Vip Inhibitory
872499152,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,449653,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,122,Vip-IRES-Cre,GCaMP6f,3,0,15,1,871526950,871808378,1018027593,VisualBehaviorMultiscope,79,VISp,43605.37045,OPHYS_3_images_A,Familiar,FALSE,A,1085397394,Vip Inhibitory
872499156,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,449653,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,122,Vip-IRES-Cre,GCaMP6f,3,0,15,1,871526950,871808378,1018027608,VisualBehaviorMultiscope,150,VISl,43605.37045,OPHYS_3_images_A,Familiar,FALSE,A,1085397007,Vip Inhibitory
873970529,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,449653,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,123,Vip-IRES-Cre,GCaMP6f,1,0,16,2,872592724,872646068,1018027611,VisualBehaviorMultiscope,225,VISl,43606.39072,OPHYS_1_images_A,Familiar,FALSE,A,1085397310,Vip Inhibitory
873970521,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,449653,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,123,Vip-IRES-Cre,GCaMP6f,1,0,16,2,872592724,872646068,1018027599,VisualBehaviorMultiscope,225,VISp,43606.39072,OPHYS_1_images_A,Familiar,FALSE,A,1085396828,Vip Inhibitory
873970533,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,449653,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,123,Vip-IRES-Cre,GCaMP6f,1,0,16,2,872592724,872646068,1018027615,VisualBehaviorMultiscope,300,VISl,43606.39072,OPHYS_1_images_A,Familiar,FALSE,A,1085397251,Vip Inhibitory
873970525,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,449653,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,123,Vip-IRES-Cre,GCaMP6f,1,0,16,2,872592724,872646068,1018027602,VisualBehaviorMultiscope,300,VISp,43606.39072,OPHYS_1_images_A,Familiar,FALSE,A,1085396591,Vip Inhibitory
873970535,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,449653,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,123,Vip-IRES-Cre,GCaMP6f,1,0,16,2,872592724,872646068,1018027605,VisualBehaviorMultiscope,75,VISl,43606.39072,OPHYS_1_images_A,Familiar,FALSE,A,1085397386,Vip Inhibitory
873970527,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,449653,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,123,Vip-IRES-Cre,GCaMP6f,1,0,16,2,872592724,872646068,1018027593,VisualBehaviorMultiscope,81,VISp,43606.39072,OPHYS_1_images_A,Familiar,FALSE,A,1085396572,Vip Inhibitory
873970531,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,449653,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,123,Vip-IRES-Cre,GCaMP6f,1,0,16,2,872592724,872646068,1018027608,VisualBehaviorMultiscope,150,VISl,43606.39072,OPHYS_1_images_A,Familiar,FALSE,A,1085397376,Vip Inhibitory
877669819,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,449653,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,124,Vip-IRES-Cre,GCaMP6f,4,0,0,3,873247524,873517635,1018027611,VisualBehaviorMultiscope,225,VISl,43607.33919,OPHYS_4_images_B,Novel 1,FALSE,B,1085395759,Vip Inhibitory
877669817,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,449653,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,124,Vip-IRES-Cre,GCaMP6f,4,0,0,3,873247524,873517635,1018027593,VisualBehaviorMultiscope,75,VISp,43607.33919,OPHYS_4_images_B,Novel 1,FALSE,B,1085396682,Vip Inhibitory
877669822,MESO.1,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,449653,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,124,Vip-IRES-Cre,GCaMP6f,4,0,0,3,873247524,873517635,1018027608,VisualBehaviorMultiscope,150,VISl,43607.33919,OPHYS_4_images_B,Novel 1,FALSE,B,1085395672,Vip Inhibitory
1076261149,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,541329,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,193,Slc17a7-IRES2-Cre,GCaMP6f,1,0,54,0,1075872563,1075912006,1074923001,VisualBehaviorMultiscope,375,VISl,44207.55378,OPHYS_1_images_A,Familiar,FALSE,A,1120143214,Excitatory
1076261139,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,541329,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,193,Slc17a7-IRES2-Cre,GCaMP6f,1,0,54,0,1075872563,1075912006,1074922983,VisualBehaviorMultiscope,275,VISp,44207.55378,OPHYS_1_images_A,Familiar,FALSE,A,1120143310,Excitatory
1076261146,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,541329,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,193,Slc17a7-IRES2-Cre,GCaMP6f,1,0,54,0,1075872563,1075912006,1074922997,VisualBehaviorMultiscope,275,VISl,44207.55378,OPHYS_1_images_A,Familiar,FALSE,A,1120143241,Excitatory
1076561311,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,541329,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,196,Slc17a7-IRES2-Cre,GCaMP6f,3,0,56,2,1076418903,1076464984,1074922983,VisualBehaviorMultiscope,275,VISp,44210.42164,OPHYS_3_images_A,Familiar,FALSE,A,1120143277,Excitatory
1076808552,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,541329,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,197,Slc17a7-IRES2-Cre,GCaMP6f,4,0,0,3,1076653403,1076693596,1074922997,VisualBehaviorMultiscope,273,VISl,44211.51625,OPHYS_4_images_B,Novel 1,FALSE,B,1120143271,Excitatory
1076808542,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,541329,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,197,Slc17a7-IRES2-Cre,GCaMP6f,4,0,0,3,1076653403,1076693596,1074922983,VisualBehaviorMultiscope,275,VISp,44211.51625,OPHYS_4_images_B,Novel 1,FALSE,B,1120143336,Excitatory
1078699497,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,541329,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,207,Slc17a7-IRES2-Cre,GCaMP6f,6,0,3,6,1078559482,1078584437,1074922997,VisualBehaviorMultiscope,265,VISl,44221.38167,OPHYS_6_images_B,Novel >1,FALSE,B,1120143185,Excitatory
1078699500,MESO.1,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,541329,Ai93(TITL-GCaMP6f),"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",F,207,Slc17a7-IRES2-Cre,GCaMP6f,6,0,3,6,1078559482,1078584437,1074923001,VisualBehaviorMultiscope,361,VISl,44221.38167,OPHYS_6_images_B,Novel >1,FALSE,B,1120143140,Excitatory
